folder,course_college,class,quality,difficulty,would_take_again,grade,date,comment,tags
03,CS2110 - Cornell University,CS2110,3.0,3.0,1,B+,2026-05-23,Generally good class. If you choose attendance based grading iClicker is annoying but discussions are very helpful. Some TA's better than others. Lectures weren't particularly helpful. Be careful with your choice of partner. Practice tests are identical to exams,Group projects
03,CS2110 - Cornell University,CS2110,4.0,3.0,1,A+,2026-05-29,"Lectures aren't the most engaging but if you can pay attention the whole time he's actually very good at explaining things. Homework difficulty builds up through the semester. Very reasonable grading and attendance policy, and grades are transparent. The lecture notes and exercise are great practice, and practice exams are very similar to exams.",
03,CS2110 - Cornell University,CS2110,4.0,4.0,1,A-,2026-06-03,"Good lecturer and accessible outside of the lecture. Prelim and final are interchangeable compared to the practice exams, which were very helpful. However, assignments towards the end of the semester have no consideration for students' workload and can take upwards of 15-20 hours. Grading for assignments is harsh as well.","Lots of homework, Accessible outside class"
03,CS2110 - Cornell University,CS2110,5.0,4.0,1,B+,2026-06-15,"Incredibly knowledgeable and caring professor. His lecture notes are very detailed, which may increase the difficulty but definitely also the learning. He was patient in answering questions during office hours and genuinely cares about students. Very responsive on Ed and has a clear grading rubric.","Amazing lectures, Clear grading criteria, Caring"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,-1,,2012-04-23,"Taught very well, but his grading methods are a bit harsh and also his exams have no time limit, i.e. you can sit in the classroom anywhere from 1 hr to 10 hrs.",
04,CS5800 - Northeastern University,CS5800,5.0,3.0,-1,A,2016-01-26,Great prof and a great course to take,
04,CS5800 - Northeastern University,CS5800,5.0,2.0,-1,,2016-04-21,Awesome as a Person :),
04,CS5800 - Northeastern University,CS5800,4.0,4.0,-1,A,2016-04-22,97,
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,,2016-11-03,Great classes,"LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, Amazing lectures"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,1,,2017-03-07,I still remember the lines he told us in first lecture: Grades wont matter. What matter is how we think at the end of the semester. #CS5800,"Respected, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,1,,2017-08-20,"By far, one of the best professors at NEU. Has a great grip over the subject he teaches. He has been instrumental in making me think about a problem in the right way. Also, it wouldn't be fair to not mention about the exams. Don't include straightforward out-of-texbook questions and the exam duration is not definite. An inspiring professor!!","Tough Grader, Inspirational, ACCESSIBLE OUTSIDE CLASS"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,1,,2018-03-08,"A great professor. He will make sure you don't get messed up in the mathematics of the subjects. Gives a great start to every topic. If you attend the lectures, you will learn a lot. He will make sure he comes down to your level and explains the concept. Make good notes and you are good to go!","Respected, Inspirational, Amazing lectures"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,1,Not sure yet,2019-09-20,One of the best decisions of my life is to take a class under him. He keeps the lectures very interesting and he will come to TA hours to help the students. He is the best.,"Gives good feedback, Inspirational, Amazing lectures"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,1,,2019-11-22,Hes the best professor in Northeastern. I extremely enjoyed the experience of taking algorithms course under him. He teaches very well and conducts office hours for 3-4 hours atleast 2 days/week. The office hours are more or less like a class where he explains every single question of each student. But his midterm is very tough and 8-9 hours long,"Respected, Inspirational, Amazing lectures"
04,CS5800 - Northeastern University,CS5800,1.0,5.0,0,B,2021-09-16,Awwfull ! cannot explain some questions and topics well.,Tough grader
04,CS5800 - Northeastern University,CS5800,1.0,3.0,0,A-,2021-09-17,Terrible! We learned our exam grade 5 weeks after the exam.,"Lots of homework, Lecture heavy"
04,CS5800 - Northeastern University,CS5800,1.0,5.0,-1,Drop/Withdrawal,2022-04-14,"Honestly one of the most condescending people I have ever met. He is a very smart man, and he makes sure you know that, but his teaching leaves a lot to be desired. Also, the turnaround times for homework and exam grades are horrible.",
04,CS5800 - Northeastern University,CS5800,2.0,5.0,-1,C-,2022-07-05,"PLEASE DONT TAKE THIS CLASS! YOU CAN attend his lecture and he teaches pretty well. But IF YOU ARE CONCERNED ABOUT GRADES, DONT TAKE IT!!!",
04,CS5800 - Northeastern University,CS5800,2.0,5.0,-1,Drop/Withdrawal,2022-08-02,"Smart guy, realistic, and upfront about the difficulty of this class, but that doesn't really help when this class is a core req for several programs. Your whole grade basically depends on the midterm + final, and he makes the midterm so hard that ""faculty would have failed this exam"" (his own words). 60+% of students dropped the class  this term.","Tough grader, Lots of homework, Graded by few things"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,A-,2022-08-24,"One of the best and most productive classes I ever took! Professor cares about his students, the thing is you have to figure out whether you are up for this challenge or not. He is open and honest about the difficulty, I still remember his words ""In the end grades won't matter, what will matter is how we think about solving problems"".","Tough grader, Amazing lectures, Respected"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,A,2022-08-26,Prof.Pavlu explains things very well so if you follow him during the lectures you can understand the concepts pretty well. Assignments are hard but they really helped me understand the lectures better. I learned so much from him this semester and would love to take another course with him again.,"Amazing lectures, Lots of homework, Accessible outside class"
04,CS5800 - Northeastern University,CS5800,4.0,4.0,1,A,2022-08-26,"There are many topics that the professor could explain better, and provide more straightforward demos. But overall, Prof. Pavlu does a decent job and this course(CS5800) covers the essential materials. I cannot complain about that.","Lots of homework, Caring"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,A-,2022-10-31,Great teaching,
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,B,2022-12-19,"Professor Virgil is amazing, and it is very evident he cares about his students. The final grade was essentially determined by an 8-hr midterm and 6-hr final that have a high level of difficulty. Virgil is very receptive to feedback and provides many resources that can help you succeed in the class. However, expect to put in at least 20 hrs/week.","Lots of homework, Lecture heavy, Test heavy"
04,CS5800 - Northeastern University,CS5800,1.0,5.0,-1,Not sure yet,2023-04-17,"Very smart guy, but covering the content of the lecture is prioritized over people actually understanding what he has to say. Can be condescending at times, and uses ""this is a standard undergraduate exercise"" too often. His mid-term was a challenge, and that was by far my favorite part as it pushed my to actually get good at algorithms.","Tough grader, Lots of homework, Test heavy"
04,CS5800 - Northeastern University,CS5800,2.0,4.0,-1,Not sure yet,2023-04-17,"Professor Pavlu is extremely bright but his lectures are difficult to follow and he is very condescending. He often talks about how easy many concepts should be, which discouraged many students struggling with the material. Most stopped attending by the end of the semester.","Respected, Graded by few things"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,A,2023-08-09,"I'm here to comment just because of his ""some Russians live forever"" joke. 

Best professor at Northeastern anyway.","Amazing lectures, Inspirational, Accessible outside class"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,B,2023-12-19,"The best professor at NEU. He is tough, but the outcome of the course is worth the struggle.","Tough grader, Amazing lectures, Lots of homework"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,A-,2024-12-03,"A very hard prof., but a very good one as well. For a grade class, the homeworks he gives can take 20+ hours, which is what he expects, and the exams are long and hard, but you will get a lot out of his course. He gives great lectures and is more than willing to work with students to help you succeed, despite being a very challenging course.","Amazing lectures, Lots of homework, Caring"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,A,2024-12-17,"He's a very inspirational and motivating lecturer. His section is definitely twice as hard as the other sections, but in terms of knowledge and what you get out of the course, much better too. HWs are incredibly time-consuming, midterm is 8-hours (pizza provided) and the final is 6-hours long. Going to Office Hours are very helpful!","Amazing lectures, Lots of homework, Graded by few things"
04,CS5800 - Northeastern University,CS5800,5.0,5.0,1,Not sure yet,2025-11-24,im not a masochist but this class be turning me into one,"Lots of homework, Respected, Test heavy"
04,CS5800 - Northeastern University,CS5800,5.0,4.0,1,A,2026-04-01,"He is one of the best professors in the computer science department. The lectures are amazingly explained, you will gain a lot of intuition just by listening to the lectures and solving the homework problems.","Amazing lectures, Lots of homework, Respected"
05,CSE114 - Stony Brook University,CSE114,5.0,1.0,-1,,2011-10-02,"You will learn JAVA with this professor. He helps a lot with the homeworks if you go to his office hours. It's important to him that everyone programs and learns a lot, but he is a good grader. I had a problem with the grades that the TA gave me for the homework and the professor fixed it in 1 minute. He checked everything and gave me the credit.",
05,CSE114 - Stony Brook University,CS114,2.0,5.0,-1,,2011-12-12,"Well, he is a pretty good professor, but this class is so demanding, 2 mandatory lab every week and each lasts for 80 minutes. So it will be like you are going to 2 lectures for only 4 credits. Taking it in summer will be probably a better choice.",
